Token,ID,Frequency,embVal000,embVal001,embVal002,embVal003,embVal004,embVal005,embVal006,embVal007
origin,3206,423,-0.016092405188828707,0.023125887986680027,0.03247795708011836,0.0025820741429924965,0.028143835719674826,0.008044961490668356,-0.00947198097128421,-0.0035094867926090956
vessels,35723,904,-0.055194830372784054,0.05058504408225417,-0.020695160143077374,0.0036865117981506046,-0.05035849811974913,-0.006642135558649898,-0.03708419227041304,0.04723363392986357
Dock,13903,37,0.10706546204164624,0.005178828490898013,-0.049245456873904914,0.008334221318364143,-0.07577724289149046,0.036248638622055296,0.00770308799110353,0.006354947574436665
homeward,4613,459,-0.03073780843988061,0.03161789884325117,0.007731565972790122,-0.046835903980536386,-0.005548817687667906,-0.01685722585534677,-0.015346641419455409,0.042394379270263016
Gravesend,29180,19,0.028371195619304974,-0.046727184827129044,-0.0053139014247183996,-0.039490103255957365,0.02498518683326741,0.0298445049362878,0.037686789563546576,-0.03640706790611148
easterly,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
Goodwins,120938,462,-0.026523966807872057,-0.03278059425065294,0.004503323638346046,0.011019645498890895,0.03960761850612471,0.021434381982544437,0.041123037692159414,-0.008598565153079107
Isle,83,357,0.013846724352333695,0.023325956659391522,-0.006827952107414603,-0.00884243380278349,-0.02477970433756127,0.0031938550528138876,-0.03346451884135604,0.011587720469833585
Wight,97857,33,0.012232966721057892,-0.011954100336879492,0.031100853579118848,-0.05978531623259187,0.0042968750931322575,0.019700854434631765,-0.028527547139674425,0.01921269948797999
mates,39,86,0.034489748417399824,0.014966268703574315,0.05688685644418001,0.04198372387327254,-0.01187306281644851,0.012710720067843795,0.026757548679597676,0.03284864965826273
native-born,190862,3,-0.001842951246847709,0.03597866091877222,0.0006987901094059149,-0.014473555920024713,0.04309686397512754,-0.025405200159487624,-0.02153010666370392,-0.0015354362937311332
Americans,278,1305,-0.016010365914553404,0.02862606616690755,-0.0042412918992340565,-0.014151336625218391,-0.012094103614799678,-0.007713793311268091,-0.10402258904650807,0.0004722500452771783
Finns,7712,5,0.0011183662960926692,-0.023353229664886992,0.012519626567761103,-0.012142631613338986,0.02125765577269097,0.012888948122660318,0.014115445936719576,0.04408943777283033
Germans,1379,6,0.03164199227467179,-0.1000759107992053,-0.05508216144517064,-0.0414953229483217,-0.02457892196252942,0.03793714038329199,0.01747712679207325,-0.039047134574502707
stevedore,119445,486,-0.0034511506091803312,0.05829114909283817,-0.05024028476327658,0.04044858776615001,-0.05705864023184404,-0.030873448587954044,0.009733764629345387,0.008871137397363782
loading,2851,35,0.012094163335859776,-0.06454928545281291,-0.06411306792870164,-0.07089432387147099,0.04929327918216586,-0.002729411411564797,0.027986441971734166,-0.058505071501713246
cargo,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
cable,1440,2625,0.030466936761513352,-0.002071681898087263,0.052088257973082364,0.010223137447610497,0.017516930704005063,0.04880026518367231,0.003329278202727437,-0.024670032726135105
murderers,31480,7,-0.03274090206250548,-0.04060211107134819,0.034563790261745456,-0.03721081987023354,0.02169729247689247,0.036340877413749695,0.05159937366843224,0.003956292569637298
stern-post,99279,5,-0.035182153776986524,0.0329629248008132,-0.020201720762997866,-0.0038057630881667137,-0.032993641681969166,-0.0023015316110104322,-0.009351201355457306,-0.003070862963795662
L.,690,384,6.668851710855961e-05,-0.03547693800646812,0.003926953926566057,0.035829098196700215,0.042102498235180974,0.013035439536906779,0.05346928848302923,-0.016901338298339397
carved,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
MAN,51162,41,0.008883133763447404,-0.023664602602366358,-0.007980023045092821,-0.003696088388096541,0.060863319667987525,-0.045136637054383755,0.014050355646759272,-0.007917689712485299
WITH,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
TWISTED,897,61,-0.015782861853949726,-0.046752418274991214,-0.002721279626712203,-0.07316675130277872,0.07782601355575025,-0.02429109811782837,-0.019482257426716387,-0.0228599269175902
LIP,276,1130,-0.03196895378641784,0.02577987697441131,-0.0077629476436413825,0.030326659558340907,-0.027949021430686116,0.01324997004121542,0.009464064962230623,0.018880745978094637
Isa,182167,68,0.013157641908037476,0.04424239112995565,0.05251303833210841,0.06936345081703621,-0.009557128068991005,0.03173236642032862,-0.0023077428340911865,0.02195488743018359
Whitney,120938,462,-0.026523966807872057,-0.03278059425065294,0.004503323638346046,0.011019645498890895,0.03960761850612471,0.021434381982544437,0.041123037692159414,-0.008598565153079107
D.D.,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
Principal,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
Theological,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
College,49631,175,-0.017666101804934442,-0.07572957244701684,-0.020768593880347908,-0.058646188816055655,0.04093229482532479,0.030520757427439094,-0.009299216559156775,-0.044094351469539106
addicted,2878,677,-0.0013452601851895452,-0.04123422969132662,-0.014591344101063441,-0.03773976629599929,-0.012819982424844056,0.01773936560493894,0.02549658465432003,0.0219178874976933
opium,637,74,-0.0501198994461447,-0.02502902108244598,0.0364573368569836,0.00689080759184435,0.040699478067836026,0.033608964120503515,0.0014908136799931526,0.0040212408639490604
freak,4827,116,-0.02412695367820561,-0.0043017902644351125,-0.024646521167596802,0.01737796835368499,0.03676217026077211,-0.02946714973222697,0.006243322743102908,-0.03973749140277505
college,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
De,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
Quinceys,427,2826,0.006842879578471184,0.008259879657998681,-0.03377328591886908,0.013235102080216166,-0.029267075355164707,-0.016986319504212588,-0.011966070829657838,-0.0012610742123797536
sensations,2990,27,0.033016224790896685,0.03332627218748842,-0.009298948438039847,0.04084171128592321,-0.0704536751977035,0.0011309112555214337,-0.0335610280079501,-0.0030295778664627244
laudanum,258,1815,0.012971308315172791,-0.02181706513511017,0.035081911366432905,0.024125780968461186,0.03578882059082389,0.04804755822988227,0.02972874860279262,0.00018271640874445438
slave,1614,48,-0.021230056081549264,-0.00793748302385211,0.008756981493206695,0.016456291254144162,0.044736468451446854,-0.036341428582090884,-0.004254001221852377,0.003574030939489603
pasty,617,60,-0.021305986621882766,-0.027746473678234906,0.030218921834602952,-0.013304442691151053,0.057253020040661795,-0.0026315705326851457,0.008818092377623543,-0.015009251656010747
pin-point,18791,8,0.032567433236787714,-0.0327867098239949,-0.025784900411963463,-0.012979851725200811,-0.01651288289576769,0.0566789461299777,0.03507638070732355,-0.030995806989570458
pupils,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
89there,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
needle-work,6273,231,0.02093081860220991,-0.03547422238625586,0.04131436243187636,-0.02492998613161035,0.018035100074484944,0.02902817667927593,0.004205286735668778,0.02690148918190971
linoleum,6684,92,-0.05927423434332013,-0.023974750190973282,0.007327122380957007,0.01888071745634079,0.07116052368655801,-0.03407462080940604,0.060338235925883055,0.01982315117493272
dark-coloured,90587,95,0.031900485686492175,0.0176092836773023,0.06546643178444356,0.018496928038075566,-0.02374541060999036,0.05502453597728163,0.033233041409403086,0.08336242684163153
stuff,144903,1,-0.0798947736620903,0.06936564296483994,-0.003705496434122324,0.0011114937951788306,-0.05667898803949356,-0.0503494031727314,-0.04240316152572632,-0.06648709625005722
self-control,8431,101,-0.056611568201333284,-0.013076364528387785,-0.006618043873459101,-0.013419935014098883,0.014590443926863372,0.003875871072523296,0.009106997051276267,-0.03849449451081455
Kate,26355,825,0.007259985082782805,0.010744495259132236,-0.007803418498951942,0.022949250182136893,-0.018203201179858297,0.012923523725476116,0.08600151882274076,0.04364182008430362
Folk,344,210,-0.009206651477143168,-0.07807925529778004,-0.004169668420217931,-0.015062176389619708,0.12973162368871272,-0.03245146857807413,0.018804007209837437,-0.011788952047936618
lighthouse,2167,116,0.0057536703534424305,0.014170096546877176,0.010915254984865896,-0.03154507634462789,-0.02397192269563675,0.00455480650998652,-0.003807639703154564,0.05279207066632807
wine,12851,23,0.004740093136206269,-0.0014503705024253577,0.007962782867252827,0.011153401574119925,0.037862998084165156,-0.0023808935657143593,0.003469437942840159,0.03539788373745978
comfortably,38820,152,0.03281965176574886,-0.007766851951600984,0.0074386479100212455,0.0214137255679816,0.06503822980448604,-0.006653269520029426,-0.022964110132306814,-0.02282640407793224
soothed,1696,1,0.04460250586271286,-0.007254464086145163,0.016529260203242302,-0.03683605417609215,-0.040621571242809296,0.04635900259017944,0.009653965011239052,-0.0007575755007565022
comforted,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
surest,1738,2,-5.234032869338989e-07,-0.020936569198966026,-0.005773065611720085,0.0025592204183340073,0.02700639725662768,0.014043633826076984,-0.010560096707195044,-0.011049844324588776
Hitherto,83,357,0.013846724352333695,0.023325956659391522,-0.006827952107414603,-0.00884243380278349,-0.02477970433756127,0.0031938550528138876,-0.03346451884135604,0.011587720469833585
orgies,67027,8,0.02105976641178131,-0.12689019832760096,-0.016086138784885406,-0.0969873418410619,-0.0202868456641833,0.11840670555830002,0.1186782754957676,-0.03754103556275368
twitching,26334,111,-0.053850770695135,-0.017641677986830473,0.0021495905239135027,-0.015577950340230018,0.022810685371950967,0.03309064636414405,0.019050731556490064,0.03050507721491158
spell,78473,12,-0.0007100473546112577,0.007622341314951579,-0.07661258553465207,0.0034361591873069606,0.010677673213649541,-0.06312946199129026,-0.009448010862494508,-0.049189780838787556
eight-and-forty,2002,30,0.043137854441738455,0.011598648445215076,-0.0138928082305938,0.011990587259788299,-0.010938138235360384,-0.00744205666705966,-0.013677569106221199,-0.032701586445909925
dregs,75629,65,0.007506115478463471,-0.030687566788401455,-0.03639108710922301,-0.007047126688121352,0.018080035340972245,-0.0037499815225601196,0.010932492648862535,-0.03253362141549587
docks,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
Bar,6667,226,-0.019912857795134187,-0.018228859640657902,-0.0440491943154484,0.04147130303317681,0.030169810575898737,-0.038970422465354204,0.06565624262293568,-0.03637899016030133
Gold,6201,171,-0.056039104238152504,-0.04041669378057122,-0.004743625642731786,-0.0517699655611068,0.05491973785683513,0.0265011636656709,-0.03608691063709557,-0.038733330147806555
Upper,1388,30,-0.008861243375577033,0.008602352405432612,-0.01686902140500024,0.01983475871384144,-0.03172163263661787,0.011811038013547659,0.03262881909904536,0.04739773739129305
Swandam,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
Lane,3206,423,-0.016092405188828707,0.023125887986680027,0.03247795708011836,0.0025820741429924965,0.028143835719674826,0.008044961490668356,-0.00947198097128421,-0.0035094867926090956
timid,70232,37,-0.008311636147222348,-0.0026172722822853495,0.014838579243847303,-0.027276722714304924,0.022312942193821073,0.03342146852186748,0.024642757572499768,-0.005504954007587263
pluck,40046,4,0.07582372426986694,-0.11813987046480179,0.0993863195180893,-0.08263645321130753,0.07274223864078522,0.07413635402917862,0.1253359168767929,0.07243836671113968
ruffians,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
Whitneys,119445,486,-0.0034511506091803312,0.05829114909283817,-0.05024028476327658,0.04044858776615001,-0.05705864023184404,-0.030873448587954044,0.009733764629345387,0.008871137397363782
speeding,427,2826,0.006842879578471184,0.008259879657998681,-0.03377328591886908,0.013235102080216166,-0.029267075355164707,-0.016986319504212588,-0.011966070829657838,-0.0012610742123797536
eastward,64,2537,-0.015543074056040496,-0.014980346662923694,-0.010969084687530994,0.00384584441781044,-0.009315665578469634,-0.007953631924465299,0.012346075498498976,0.011279150727204978
alley,10468,47,-0.017612625354169204,0.016103402578404973,-0.018060283469302312,-0.039651033601590564,-0.009246630860226495,-0.011575167333441121,-0.006619713136128017,0.045896593281733136
lurking,999,423,0.04097615972568747,-0.026257047953549773,-0.019894471392035484,-0.07619616249576211,-0.01927335700020194,0.03631468728417531,0.06572362000588328,0.018098181106324773
wharves,1047,653,0.024946355551946908,-0.020403500806423835,0.001159463543444872,-0.02064811484888196,0.006289410637691617,0.02742388634942472,0.019693331443704665,-0.006042803172022104
slop-shop,1960,12,-0.027942406634489696,0.047547577104220785,0.040625511474596955,-0.05165745442112287,-0.06514985114336014,0.06423383384632568,-0.005231096098820369,0.0752275485234956
gin-shop,798,128,-0.013415301335044205,0.02188431634567678,0.01496623910497874,0.027047795709222555,-0.02401793166063726,0.009896502015180886,0.01841265830444172,0.0023440493969246745
steep,786,443,-0.03590700845234096,-0.012245222693309188,0.04838845296762884,0.011811971082352102,0.05390281695872545,0.0321795498020947,0.048744525061920285,0.014246011051000096
gap,3825,985,0.020478120539337397,-0.020362621638923883,0.026771785225719213,-0.07959768967702985,-0.0008591208606958389,0.06671336852014065,0.033703637309372425,0.017704584170132875
cave,999,423,0.04097615972568747,-0.026257047953549773,-0.019894471392035484,-0.07619616249576211,-0.01927335700020194,0.03631468728417531,0.06572362000588328,0.018098181106324773
Ordering,1047,653,0.024946355551946908,-0.020403500806423835,0.001159463543444872,-0.02064811484888196,0.006289410637691617,0.02742388634942472,0.019693331443704665,-0.006042803172022104
ceaseless,578,35,0.008720540383365005,-0.026116501510841772,-0.03371696642716415,-0.030226542381569743,0.017039844766259193,-0.022845762316137552,0.04872036608867347,-0.004999149346986087
flickering,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
latch,48668,1,0.016495319083333015,-0.07055463641881943,0.06449615955352783,-0.022174188867211342,0.048196010291576385,0.06170365586876869,0.04166832193732262,0.07154189050197601
terraced,13320,1230,0.01977621839614585,0.025910150332492776,0.004665648913942277,0.014397914608707651,-0.03462565364316106,-0.013504768663551658,-0.024754589510848746,0.007764084963127971
forecastle,46036,161,-0.03474105894565582,-0.05568167380988598,0.016060504247434437,0.01493985642446205,0.04128297488205135,0.05059693988005165,0.06950271618552506,-0.03999272175133228
emigrant,133401,2,-0.08913311548531055,-0.04939698055386543,-0.03553171921521425,-0.0496282447129488,0.07695669867098331,-0.08498822338879108,-0.05375311151146889,-0.039807023480534554
bodies,6929,215,-0.0020469938754104078,0.007646123762242496,0.0366625358001329,-0.020652377628721297,-0.02321994979865849,0.06343360595928971,0.003164632711559534,-0.0006953100673854351
poses,13320,1230,0.01977621839614585,0.025910150332492776,0.004665648913942277,0.014397914608707651,-0.03462565364316106,-0.013504768663551658,-0.024754589510848746,0.007764084963127971
chins,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
lack-lustre,11283,51,-0.0017114056900027208,-0.013060347875580192,0.04281857509340625,0.0007560312515124679,0.021059598424471915,0.039326720230747014,-0.015278543345630169,0.03724976087687537
Out,4522,114,0.01631928072310984,0.015731858322396874,0.022955172113142908,-0.022326393489493057,-0.02057692618109286,0.02016969386022538,-0.0031474981806240976,0.019247240852564573
shadows,106700,393,-0.045050022134091705,-0.008110740687698126,0.024955338798463345,0.03245733047151589,0.021780205832328647,0.02059317083330825,0.039547529129777104,0.009900115052005276
waxed,7743,86,0.017433522181818262,-0.00043802917934954166,0.014927479554899037,0.020300882024457678,-0.029574689688161016,0.007706393604166806,0.015731046674773097,-0.012340542278252542
waned,14116,1647,-0.018823842518031597,0.009879649616777897,0.021710542147047818,0.04729862467502244,0.012934665195643902,-0.004836976120714098,0.019499209942296147,-0.021118866512551904
bowls,120301,12,0.03853936160448938,-0.00036228448152542114,0.017190340906381607,0.008213992603123188,0.0006860334426164628,0.03539997786283493,0.019622565992176533,0.03221478834748268
pipes,366,198,-0.058630636893212795,0.03446276634349488,0.016585692297667265,0.008528406477125827,-0.032709418796002865,0.001432015560567379,-0.039610398933291435,0.001784981694072485
gushes,295,727,0.02716102836711798,0.04302480956539512,-0.03413476294372231,0.021997672913130373,-0.04000103384896647,-0.028456464991904795,0.02316758138476871,-0.005286780651658773
tailing,288,787,-0.033794150687754154,0.052349517922266386,0.04011797532439232,0.04417505819583312,-0.02460168593097478,-0.009536337456665933,0.012763969418301713,0.03878670837730169
heed,21124,18,0.08023798454087228,0.038691301830112934,-0.01038346195127815,0.003994901082478464,-0.07193983276374638,0.015320710372179747,-0.03726197546347976,0.03087196545675397
neighbour,99011,21,-0.005258739678538404,-0.008194684982299805,-0.003804829128057463,0.024091327446512878,0.0161015372723341,-0.014509483007714152,-0.01363868557382375,0.0009285596170229837
brazier,935,2715,0.03808910003863275,-0.03105013484309893,0.004689541005063802,-0.021926398665527813,0.005936986883170903,0.03738849551882595,0.026410763886815403,-0.014914148105162894
three-legged,41825,8,0.006361279636621475,-0.0360859128801773,0.0388461952485765,-0.031036326972146828,0.09488936905593921,0.02946668614943822,0.04888296119558314,0.03162205343445142
stool,1440,2625,0.030466936761513352,-0.002071681898087263,0.052088257973082364,0.010223137447610497,0.017516930704005063,0.04880026518367231,0.003329278202727437,-0.024670032726135105
resting,1821,64,0.028304641600698233,-0.0005758651532232761,0.07112234680244,0.03547277208417654,-0.005941096460446715,0.07354270410723984,0.03875601972686127,0.018599468865431845
Malay,106700,393,-0.045050022134091705,-0.008110740687698126,0.024955338798463345,0.03245733047151589,0.021780205832328647,0.02059317083330825,0.039547529129777104,0.009900115052005276
beckoning,8229,173,0.030399561481317505,0.018951404839754105,-0.030690674029756337,0.009145489719230682,-0.015519810025580227,-0.0022238738310988992,-0.01224359791376628,0.003335723275085911
berth,28689,101,-0.01335889846086502,-0.06040340627077967,-0.002427062252536416,-0.004756163340061903,0.06289247266249731,-0.0035845409365720116,0.02723724045790732,-0.05376849649474025
unkempt,266,761,0.03217321913689375,-0.02556375111453235,-0.015615947893820703,0.028214537916937843,0.00018001170246861875,-0.020587150880601257,0.002594999852590263,-0.044661680702120066
twitter,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
Nearly,7982,38,-0.010425404412671924,0.07193334633484483,0.005419084976892918,0.03557700867531821,-0.06491834105690941,0.045045601669698954,-0.01837327121756971,0.04632821737322956
19th,30,738,-0.004140342818573117,-0.01591259680571966,-0.024502282962203026,-0.006290457444265485,0.02883562896749936,-0.05962250131415203,-0.031246515456587076,-0.02555117756128311
dyou,278,1305,-0.016010365914553404,0.02862606616690755,-0.0042412918992340565,-0.014151336625218391,-0.012094103614799678,-0.007713793311268091,-0.10402258904650807,0.0004722500452771783
frighten,1305,38,0.005084575752594641,-0.003221019304224423,0.006298302473234279,-0.03220278663294656,-0.004519321024417877,0.012268217280507088,-0.02552687024165477,0.0050698138241256985
pipesI,8561,46,0.04426568525377661,-0.026882520876824856,-0.05539675336331129,-0.027043168141972274,-0.032571584451943636,0.019945940817706287,0.002617934485897422,-0.04856325499713421
Katepoor,72338,46,-0.0005054534412920475,0.06741956528276205,-0.0321117143612355,-0.011935804272070527,-0.07038184069097042,-0.004385147476568818,-0.0651433106395416,0.06064681150019169
Find,278,1305,-0.016010365914553404,0.02862606616690755,-0.0042412918992340565,-0.014151336625218391,-0.012094103614799678,-0.007713793311268091,-0.10402258904650807,0.0004722500452771783
stupefying,96626,8,-0.05005538463592529,0.03336033970117569,-0.024061735719442368,0.05466238781809807,0.020892057567834854,-0.05082195997238159,0.0011959682451561093,-0.03209364041686058
fumes,276,1130,-0.03196895378641784,0.02577987697441131,-0.0077629476436413825,0.030326659558340907,-0.027949021430686116,0.01324997004121542,0.009464064962230623,0.018880745978094637
Walk,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
absorbed,4653,238,-0.016167179448530078,0.010339404921978712,-0.048997967038303614,0.00973075337242335,-0.018868329469114542,-0.038772093947045505,0.0020264036138541996,0.013540482264943421
lassitude,3936,14,0.010712590268147843,0.026355115031557425,-0.014742714485951833,0.041941309081656594,-0.06359244670186724,-0.03513151265048821,-0.004609007654445512,0.0064016106937612805
subsided,82376,51,0.000298510305583477,-0.03721028059953824,0.016266481834463775,-0.07129797386005521,0.028453737962991,0.029708571499213576,-0.01642380002886057,-0.0005286578088998795
doddering,1389,103,0.019522440969012678,-0.005078179412521422,-0.05283982463879511,-0.0021633647847920656,0.012141227372922003,-0.019822951639071107,0.02353122108615935,0.005537692690268159
loose-lipped,259,143,0.004934668424539268,-0.01880345365498215,-0.04159219516441226,-0.012554525543237105,0.011945600854232907,-0.04161783237941563,-0.0015685808612033725,-0.024478356121107936
senility,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
sottish,193919,3,0.007295914459973574,0.04223959520459175,-0.04807828366756439,0.009467745199799538,-0.04260746017098427,0.009701388888061047,0.044574130326509476,-0.04788197576999664
mischief,20472,8,-0.014128436800092459,0.03528370102867484,-0.06336866598576307,0.057166709390003234,-0.04410576121881604,-0.06302441703155637,0.014359226450324059,-0.010944511275738478
requests,262,126,-0.01073027349775657,-0.001118727508583106,-0.03704976051085396,-0.02951748063787818,0.0054170792864169925,-0.03085258969804272,-0.047422127798199654,0.010374678066000342
mastery,38520,1103,0.008202219614759088,0.025073954835534096,-0.09297359478659928,0.05568064957333263,0.014282911084592342,-0.13013796345330775,-0.06578525598160923,-0.07025384111329913
normal,1047,653,0.024946355551946908,-0.020403500806423835,0.001159463543444872,-0.02064811484888196,0.006289410637691617,0.02742388634942472,0.019693331443704665,-0.006042803172022104
decrepit,35563,507,-0.03449278650805354,-0.02030525845475495,-0.029272557934746146,0.024422066286206245,0.03043756727129221,-0.03034798987209797,-0.004223620519042015,-0.012396407313644886
shuffled,1134,104,0.07476334692910314,0.031051441590534523,0.010386029374785721,0.03311972820665687,-0.06553154462017119,0.019525342620909214,-0.015268748393282294,0.0396197154186666
opium-smoking,737,30,0.014887628494761884,0.005934209330007434,-0.021353829593863338,0.04123067623004317,-0.040742536657489836,-0.0007769100193399936,-0.018095873325364664,-0.016315584303811193
injections,33177,1,-0.09549224376678467,0.1271391063928604,-0.17904120683670044,0.1629493683576584,-0.14670804142951965,-0.15210652351379395,-0.15196897089481354,-0.13660524785518646
weaknesses,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
favoured,7594,74,-0.02979665668681264,-0.09797155670821667,-0.05551637220196426,-0.042243397794663906,0.05966743023600429,-0.0036360155791044235,0.04472844069823623,-0.11261693434789777
Briefly,1898,17,-0.007518746599089354,0.05052729311864823,3.889179788529873e-05,-0.009470409015193582,-0.0411625097040087,-0.015184298623353243,-0.07061945751775056,0.012023409479297698
incoherent,1464,668,0.005740212160162628,-0.022492235410027206,0.020280440105125308,-0.004063871456310153,-0.024216774210799485,0.009624297847039998,0.02539377030916512,-0.003634291351772845
ramblings,1229,11,0.06123912234657577,-0.09670205773519618,-0.02029344213328191,-0.03598008331443582,0.061421826747911315,0.020525199494191577,0.016731187169040953,-0.07337186192827565
sots,35156,395,-0.038777568843215704,-0.011390575440600514,-0.007654183129488956,-0.03836115455487743,0.021276225481415167,-0.0056802729377523065,-0.006140065677755047,-0.013690819341718452
purchase,11,7659,-0.00553612963994965,0.028247527399798855,0.041757064405828714,0.026284452760592103,-0.017907207940879744,0.04761092853732407,-0.009765072900336236,0.035341929527930915
rascally,13320,1230,0.01977621839614585,0.025910150332492776,0.004665648913942277,0.014397914608707651,-0.03462565364316106,-0.013504768663551658,-0.024754589510848746,0.007764084963127971
Lascar,70,167,0.006499484647065401,0.03381867310963571,-0.03682524897158146,0.009461956680752337,-0.03432981431251392,-0.02470895100850612,-0.027207043935050024,-0.0047167998272925615
sworn,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
vengeance,179767,22,0.005102124065160751,0.07424003577658109,0.061317448637315204,-0.003078436612018517,-0.055410619625555615,0.03715532246444907,-0.015945868300540105,0.08362020459026098
trap-door,5172,139,0.03774646855890751,0.0015901225269772112,0.01605317462235689,-0.05243020557099953,0.02628237009048462,0.0003119933826383203,-0.023722320096567273,0.027449929155409336
Wharf,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
moonless,40,3027,0.022168292198330164,-0.0020192273368593305,-0.0030753177125006914,-0.003559498640242964,-0.025643044093158096,-0.0003215185133740306,0.03974314387596678,0.02865039391326718
Ay,13,6197,-0.035656013526022434,-0.0028332704678177834,-0.016613295825663954,-0.02452131570316851,-0.0007786941714584827,-0.009836964774876833,0.02056255569914356,0.049810901866294444
murder-trap,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
Neville,22515,32,-0.012778866235748865,0.05929262429708615,-0.0004900811472907662,0.0582101047039032,-0.04082923964597285,-0.008215617446694523,-0.04683449913864024,0.026237209443934262
Clair,114553,14,0.0648906035348773,0.031034988816827536,0.04656353034079075,-0.01698561478406191,-0.043251123279333115,0.05123548023402691,-0.019317819736897945,0.0710142320021987
forefingers,9524,2,-0.1128169447183609,0.07521738111972809,-0.09439580887556076,0.07844453305006027,-0.08923214673995972,-0.039797257632017136,-0.058615077286958694,-0.10751219838857651
shrillya,527,57,-0.02861658961046487,0.0458625667670276,-0.020176516845822334,-0.025028758434928022,-0.031791229266673326,0.011579933183384128,-0.037169504445046186,-0.024430553166894242
clink,197456,21,-0.08766220125835389,-0.013921553734689951,-0.004768561317177955,-0.02601131214760244,0.014627696393290535,-0.0071436370053561404,0.0027215322479605675,-0.04733842599671334
tunnels,3086,5280,0.01098044466925785,-0.010009543781052344,-0.023759302333928645,-0.02463961864123121,-0.010363671099185012,0.013820950611261651,-0.014110055402852595,-0.027854025654960424
lanterns,427,2826,0.006842879578471184,0.008259879657998681,-0.03377328591886908,0.013235102080216166,-0.029267075355164707,-0.016986319504212588,-0.011966070829657838,-0.0012610742123797536
